Race,Driver,Stint,TyreCompound,Model,MSE,RSquared,UniformityScore,Parameters,TrackTemp,AirTemp
Spain,VER,2,C5,Linear (fallback),0.8755370500000064,0.5479371341666304,1.0,"[np.float64(0.9214000000000027), np.float64(88.5899)]",48.957317073170735,36.56585365853658
Spain,VER,3,C4,Exponential with Asymptote,0.050917891538486026,0.6435346172677783,0.6666666666666666,[87.58782488  0.22147616 88.64207562],48.957317073170735,36.56585365853658
Spain,VER,4,C5,Exponential with Asymptote,0.10792885873100352,0.4820599320417446,1.0,[86.04585753  0.23781624 87.14872305],48.957317073170735,36.56585365853658
Spain,VER,5,C4,Exponential with Asymptote,0.05547071170836283,0.8098257147108952,0.47619047619047616,[85.45985111  0.17632452 87.20462706],48.957317073170735,36.56585365853658
Spain,PER,1,C5,Exponential with Asymptote,0.05360758399191159,0.845615013731663,0.7142857142857143,[87.65123694  0.19793799 89.53837468],48.957317073170735,36.56585365853658
Spain,PER,2,C4,Exponential with Asymptote,0.06485858523969283,0.6876378288745413,1.1111111111111112,[86.99729055  0.2865444  88.34851072],48.957317073170735,36.56585365853658
Spain,PER,3,C4,Exponential with Asymptote,0.03178164085306469,0.6459583423472706,1.0769230769230769,[8.66975823e+01 6.33240833e-03 9.64128000e+01],48.957317073170735,36.56585365853658
Spain,PER,4,C5,Exponential with Asymptote,0.03611730520804967,0.27690570240051715,1.2727272727272727,[85.54751184  0.34685662 86.10326138],48.957317073170735,36.56585365853658
Spain,RUS,1,C5,Exponential with Asymptote,0.039475679468590104,0.8819189916460162,0.9090909090909091,[87.69690409  0.1462252  89.94233067],48.957317073170735,36.56585365853658
Spain,RUS,2,C4,Exponential with Asymptote,0.030003701859858865,0.8544990884490582,1.0526315789473684,[8.78412841e+01 1.70077622e-02 9.25344936e+01],48.957317073170735,36.56585365853658
Spain,RUS,3,C4,Exponential with Asymptote,0.1192222525803875,0.32361745803643127,0.6153846153846154,[86.90442002  0.38966366 87.71882023],48.957317073170735,36.56585365853658
Spain,RUS,4,C5,Exponential with Asymptote,0.14095186652281744,0.883732087802903,0.7692307692307693,[8.49302533e+01 2.47688546e-02 9.78296000e+01],48.957317073170735,36.56585365853658
Spain,SAI,1,C5,Exponential with Asymptote,0.02645230420281493,0.21379977141802076,0.8,[8.82207110e+01 6.51935103e-03 9.74743000e+01],48.957317073170735,36.56585365853658
Spain,SAI,2,C5,Linear (fallback),0.8946760555555578,0.7972947720473729,1.3333333333333333,"[np.float64(2.2974999999999994), np.float64(89.42116666666666)]",48.957317073170735,36.56585365853658
Spain,SAI,3,C4,Exponential with Asymptote,0.18067809565360454,0.2413883135704309,0.8421052631578947,[88.00907014  0.23129531 88.86365485],48.957317073170735,36.56585365853658
Spain,SAI,4,C4,Exponential with Asymptote,0.03377827114739699,0.8862633705468859,0.6666666666666666,[8.64753545e+01 1.53681386e-02 9.69375000e+01],48.957317073170735,36.56585365853658
Spain,SAI,5,C5,Exponential with Asymptote,0.09027990062378782,0.8404885229113531,0.8888888888888888,[8.58436570e+01 1.13178714e-02 9.70816000e+01],48.957317073170735,36.56585365853658
Spain,HAM,1,C4,Exponential with Asymptote,0.15612141523925463,0.7111362491709952,0.5263157894736842,[8.80774141e+01 1.09620130e-02 9.95280000e+01],48.957317073170735,36.56585365853658
Spain,HAM,3,C5,Exponential with Asymptote,0.6244167804307362,0.6845701839535825,1.0666666666666667,[8.43602383e+01 2.12035291e-02 9.88163000e+01],48.957317073170735,36.56585365853658
Spain,BOT,1,C5,Exponential with Asymptote,0.08596824083993156,0.22515315163208272,1.1666666666666667,[8.89270367e+01 1.40137841e-02 9.24526888e+01],48.957317073170735,36.56585365853658
Spain,BOT,2,C4,Exponential with Asymptote,0.037578250081682744,0.5697491186574176,1.5555555555555556,[8.82930747e+01 4.47006827e-03 9.82542000e+01],48.957317073170735,36.56585365853658
Spain,BOT,3,C4,Exponential with Asymptote,0.27179091426256996,0.5914527541916685,0.6,[8.72593730e+01 6.29173449e-03 9.94158000e+01],48.957317073170735,36.56585365853658
Spain,OCO,1,C5,Linear (fallback),0.12340862727272679,0.07698092104823706,0.7272727272727273,"[np.float64(0.03208181818181789), np.float64(89.30377272727273)]",48.957317073170735,36.56585365853658
Spain,OCO,2,C4,Exponential with Asymptote,0.028613745906066405,0.7867854653613368,0.7777777777777778,[88.71007005  0.09432024 89.98364764],48.957317073170735,36.56585365853658
Spain,OCO,3,C5,Exponential with Asymptote,0.03766198182441853,0.7877281575891183,1.0,[8.71404986e+01 5.57290877e-02 8.93501358e+01],48.957317073170735,36.56585365853658
Spain,OCO,4,C5,Exponential with Asymptote,0.04730111385038282,0.9060612069652049,1.2307692307692308,[8.59090972e+01 1.80010785e-02 9.70409000e+01],48.957317073170735,36.56585365853658
Spain,NOR,1,C5,Exponential with Asymptote,0.022977060741290304,0.34262979597486076,1.2,[90.23301206  1.         89.86949507],48.957317073170735,36.56585365853658
Spain,NOR,2,C4,Exponential with Asymptote,0.10637536979720441,0.4688692205623002,1.368421052631579,[90.70972356  1.         89.39024274],48.957317073170735,36.56585365853658
Spain,NOR,3,C5,Exponential with Asymptote,0.27366204687034895,0.1816869970847802,0.875,[8.76799582e+01 5.05050365e-03 9.84973000e+01],48.957317073170735,36.56585365853658
Spain,NOR,4,C5,Exponential with Asymptote,0.12980654459736987,0.8886833863115859,0.5714285714285714,[8.54455696e+01 2.30930038e-02 9.80969000e+01],48.957317073170735,36.56585365853658
Spain,ALO,1,C5,Exponential,0.30790229165148486,0.10990603548943689,1.25,[9.03826352e+01 9.45874141e-04],48.957317073170735,36.56585365853658
Spain,ALO,2,C4,Exponential with Asymptote,0.021821459131659098,0.6635442241199054,0.8421052631578947,[88.9227604   0.90965175 89.80690224],48.957317073170735,36.56585365853658
Spain,ALO,4,C5,Exponential with Asymptote,0.09606775267500446,0.7596813228169176,0.7272727272727273,[8.63712844e+01 1.71154551e-02 9.73423000e+01],48.957317073170735,36.56585365853658
Spain,TSU,1,C5,Exponential with Asymptote,0.7407439690609495,0.4061746276061705,0.4,[8.94588892e+01 1.93465124e-02 1.03084300e+02],48.957317073170735,36.56585365853658
Spain,TSU,2,C4,Exponential with Asymptote,0.031113141617720268,0.7345328463910606,1.368421052631579,[88.76007104  0.20725732 89.80372142],48.957317073170735,36.56585365853658
Spain,TSU,3,C5,Exponential with Asymptote,0.05926785850777567,0.6674732821249669,0.4444444444444444,[89.76011675  1.         88.30938781],48.957317073170735,36.56585365853658
Spain,TSU,4,C5,Exponential with Asymptote,0.10989522313332818,0.40217910491607645,0.6666666666666666,[8.68917991e+01 7.93373785e-03 9.71454000e+01],48.957317073170735,36.56585365853658
Spain,VET,1,C5,Exponential with Asymptote,0.23486953570795402,0.10474922918182505,0.7368421052631579,[90.33876692  0.16831842 90.93371749],48.957317073170735,36.56585365853658
Spain,VET,3,C4,Exponential with Asymptote,0.17387731475590065,0.16178116849788882,0.8,[87.8992046   0.19705117 88.53083354],48.957317073170735,36.56585365853658
Spain,RIC,1,C5,Exponential with Asymptote,1.339534138502871,0.5684990484856092,0.8,[8.87822980e+01 3.16064068e-02 1.05212800e+02],48.957317073170735,36.56585365853658
Spain,RIC,2,C5,Exponential with Asymptote,0.022167099422995225,0.8751229419031233,0.7058823529411765,[89.07539187  0.20676688 90.43213939],48.957317073170735,36.56585365853658
Spain,RIC,3,C4,Exponential with Asymptote,0.03076763698218293,0.747165149803122,0.9333333333333333,[8.83352132e+01 7.34352029e-03 9.83224000e+01],48.957317073170735,36.56585365853658
Spain,RIC,4,C5,Exponential with Asymptote,0.2867126594451712,0.45693030825080394,0.5,[87.29871396  0.09130031 89.45800586],48.957317073170735,36.56585365853658
Spain,GAS,1,C5,Exponential with Asymptote,1.6167440520364291,0.4573601987070046,0.4444444444444444,[8.92538542e+01 3.12055633e-02 1.05096200e+02],48.957317073170735,36.56585365853658
Spain,GAS,2,C4,Exponential with Asymptote,0.23194380634236372,0.47998321503946306,0.8235294117647058,[8.94141453e+01 7.55544423e-02 9.15819973e+01],48.957317073170735,36.56585365853658
Spain,GAS,3,C5,Exponential with Asymptote,0.013584427370337963,0.8698528743656917,1.2307692307692308,[8.80117157e+01 7.90489931e-03 9.78846000e+01],48.957317073170735,36.56585365853658
Spain,GAS,4,C5,Exponential with Asymptote,0.4524715499371584,0.46879113792230676,0.5555555555555556,[8.67480955e+01 8.84485554e-02 8.94375538e+01],48.957317073170735,36.56585365853658
Spain,MSC,1,C5,Exponential with Asymptote,0.9156208326963253,0.5963213582064615,1.4545454545454546,[8.89449283e+01 2.68064647e-02 1.04384500e+02],48.957317073170735,36.56585365853658
Spain,MSC,2,C5,Exponential with Asymptote,0.08146041689045436,0.6087579141204734,1.0,[8.93679240e+01 7.68678541e-03 9.99954999e+01],48.957317073170735,36.56585365853658
Spain,MSC,3,C4,Exponential with Asymptote,0.2306478180901213,0.7153445662265677,0.8125,[8.79841275e+01 8.70519104e-03 9.83844531e+01],48.957317073170735,36.56585365853658
Spain,STR,2,C5,Exponential with Asymptote,0.10871588991755797,0.7459047050599248,0.7272727272727273,[8.86005320e+01 1.74385079e-02 9.97557000e+01],48.957317073170735,36.56585365853658
Spain,STR,3,C5,Exponential with Asymptote,1.2105568242723175,0.31879270118523007,0.8888888888888888,[8.83218433e+01 1.08732087e-02 1.02756500e+02],48.957317073170735,36.56585365853658
Spain,STR,4,C5,Exponential with Asymptote,0.47439260108853826,0.11266718015040522,0.7777777777777778,[8.77417946e+01 4.36870180e-03 9.88350000e+01],48.957317073170735,36.56585365853658
Spain,LAT,1,C5,Exponential with Asymptote,0.07245224357310436,0.531493744564303,1.0,[9.08195824e+01 1.02208254e-02 1.00998700e+02],48.957317073170735,36.56585365853658
Spain,LAT,2,C4,Exponential with Asymptote,0.18753756100575544,0.6048284739385805,1.3333333333333333,[89.62058836  0.14871317 91.75587253],48.957317073170735,36.56585365853658
Spain,LAT,3,C5,Exponential with Asymptote,0.30552857246340814,0.1806954373699161,0.6363636363636364,[89.24445244  0.17046006 90.17962294],48.957317073170735,36.56585365853658
Spain,LAT,4,C5,Exponential with Asymptote,0.7321847741901808,0.5373495376886068,1.0769230769230769,[87.1041738   0.13130884 90.86159217],48.957317073170735,36.56585365853658
Spain,MAG,1,C5,Exponential with Asymptote,0.19896352003220616,0.8147796646699762,0.4,[87.18735939  0.12248107 91.05477689],48.957317073170735,36.56585365853658
Spain,MAG,3,C3,Exponential with Asymptote,0.6661943768164375,0.6828701684391223,0.8484848484848485,[8.76418037e+01 9.19618088e-03 1.02751000e+02],48.957317073170735,36.56585365853658
Spain,ALB,1,C5,Exponential with Asymptote,0.9025678927182881,0.3791456245184277,0.4,[9.04074794e+01 1.96682996e-02 1.04406500e+02],48.957317073170735,36.56585365853658
Spain,ALB,2,C4,Exponential with Asymptote,0.07315908033538658,0.9052740323705107,0.8333333333333334,[89.15130153  0.3144569  91.98036079],48.957317073170735,36.56585365853658
Spain,ALB,3,C5,Exponential with Asymptote,0.7795092558849636,0.46307476436218487,1.0526315789473684,[8.94470316e+01 1.13876241e-02 1.03884000e+02],48.957317073170735,36.56585365853658
Spain,ALB,4,C4,Exponential with Asymptote,0.13991330742140767,0.4362944406023964,1.1428571428571428,[88.93926856  0.20075721 90.34702079],48.957317073170735,36.56585365853658
Spain,ALB,6,C5,Exponential with Asymptote,0.16833527045484378,0.675186746846479,1.1111111111111112,[88.13527752  0.21678938 90.36705494],48.957317073170735,36.56585365853658
Spain,ZHO,1,C5,Exponential with Asymptote,1.3518664837861916,0.32434285997523804,0.4444444444444444,[8.98364043e+01 2.27460458e-02 1.04416400e+02],48.957317073170735,36.56585365853658
Spain,ZHO,2,C4,Exponential with Asymptote,0.09672217492458515,0.6125021294305049,0.75,[88.72144782  0.3628322  90.11089661],48.957317073170735,36.56585365853658
Spain,LEC,1,C5,Exponential with Asymptote,0.08922824590640116,0.6491524761418694,0.631578947368421,[87.29021967  0.1377022  88.78751439],48.957317073170735,36.56585365853658
Spain,LEC,2,C4,Exponential with Asymptote,43.57129276848544,0.4323184219856695,0.8,[ 83.42290413   0.13328116 119.988     ],48.957317073170735,36.56585365853658
Monaco,VER,1,C1,Double Exponential,0.19490662308207116,0.9857519108485698,0.9333333333333333,[1.13931846e+02 1.00000000e+00 6.82186506e-03 1.07935124e-01],31.038367346938774,22.27469387755102
Monaco,VER,2,C1,Linear (fallback),2.216214222222204,0.12974453682137643,1.3333333333333333,"[np.float64(-0.7040000000000006), np.float64(87.61433333333332)]",31.038367346938774,22.27469387755102
Monaco,VER,3,C2,Exponential,2.6014794502272123,0.7860865170232009,1.0,[8.96000239e+01 3.26381334e-02],31.038367346938774,22.27469387755102
Monaco,GAS,2,C2,Linear (fallback),2.085562722222209,0.8766175485685765,1.3333333333333333,"[np.float64(-4.714500000000001), np.float64(91.29383333333334)]",31.038367346938774,22.27469387755102
Monaco,PER,1,C1,Double Exponential,0.1905682412506395,0.9823613842474506,0.6153846153846154,[1.10302800e+02 7.95903639e-01 6.53539987e-03 8.11801144e-02],31.038367346938774,22.27469387755102
Monaco,PER,2,C1,Exponential with Asymptote,3.9073149577103443,0.2829331140983071,0.8,[90.83583189  1.         87.42514595],31.038367346938774,22.27469387755102
Monaco,PER,3,C2,Exponential,6.498208624393309,0.6899052338780773,1.0,[9.17169318e+01 3.98059904e-02],31.038367346938774,22.27469387755102
Monaco,ALO,1,C1,Double Exponential,0.15938904511179122,0.9902558403284721,0.8888888888888888,[1.14944500e+02 1.00000000e+00 6.62832788e-03 1.05873069e-01],31.038367346938774,22.27469387755102
Monaco,ALO,2,C1,Exponential,1.0040953095443323,0.90835413417701,1.0,[9.24163198e+01 3.21690800e-02],31.038367346938774,22.27469387755102
Monaco,LEC,1,C1,Double Exponential,0.16904386945040978,0.985260637501975,0.9333333333333333,[1.07326750e+02 7.02290221e-01 6.56520483e-03 5.95471294e-02],31.038367346938774,22.27469387755102
Monaco,LEC,3,C2,Exponential with Asymptote,0.3502363838917514,0.9760271491197036,1.2,[92.81916025  0.53402006 80.92856835],31.038367346938774,22.27469387755102
Monaco,STR,1,C2,Exponential,3.550553567708116,0.8663213786518825,0.38095238095238093,[1.05303957e+02 8.23113635e-03],31.038367346938774,22.27469387755102
Monaco,STR,4,None,Exponential with Asymptote,0.14467273922334659,0.9499966472582647,0.5,[84.060946    0.1260892  77.92526225],31.038367346938774,22.27469387755102
Monaco,TSU,1,C1,Exponential,35.222321800899685,0.7678712820196383,1.0,[1.28419292e+02 8.71203903e-02],31.038367346938774,22.27469387755102
Monaco,TSU,2,C1,Double Exponential,0.331384609949053,0.9396409185099189,0.7692307692307693,[1.03897317e+02 8.58077872e-01 2.58957085e-03 5.32143916e-02],31.038367346938774,22.27469387755102
Monaco,TSU,3,C2,Linear (fallback),2.035489388888887,0.8897334090907096,1.3333333333333333,"[np.float64(-4.963500000000003), np.float64(92.73916666666668)]",31.038367346938774,22.27469387755102
Monaco,TSU,6,C4,Exponential with Asymptote,0.13260847379561627,0.9396190534318101,0.7272727272727273,[83.98619813  0.16291873 78.84061353],31.038367346938774,22.27469387755102
Monaco,ALB,1,C1,Exponential with Asymptote,2.068002780851799,0.9736924853627494,0.6666666666666666,[129.0010076    1.         100.99872272],31.038367346938774,22.27469387755102
Monaco,ALB,2,C1,Exponential with Asymptote,0.003511272145977042,0.9968355209981797,1.3333333333333333,[98.68389103  0.50554856 95.38364843],31.038367346938774,22.27469387755102
Monaco,ZHO,1,C1,Double Exponential,0.23574139362817553,0.9826251865990536,1.0666666666666667,[1.12304151e+02 6.22412393e-01 5.90781059e-03 6.91962828e-02],31.038367346938774,22.27469387755102
Monaco,ZHO,2,C1,Exponential,5.5427736731911414,0.8059402582539685,1.6666666666666667,[9.73853296e+01 3.12012772e-02],31.038367346938774,22.27469387755102
Monaco,RIC,1,C1,Double Exponential,0.7050093457801255,0.9505142156522345,0.625,[1.15202320e+02 7.69285040e-01 5.98470311e-03 8.95772700e-02],31.038367346938774,22.27469387755102
Monaco,RIC,2,C1,Exponential with Asymptote,0.3977944549307381,0.9861045825011312,1.3333333333333333,[98.80901253  1.         83.69483067],31.038367346938774,22.27469387755102
Monaco,OCO,1,C1,Exponential with Asymptote,0.5428273916406251,0.9757648146359104,0.7777777777777778,[1.09852047e+02 1.07132440e-01 8.92113687e+01],31.038367346938774,22.27469387755102
Monaco,OCO,2,C1,Exponential,4.161521133430856,0.8282630570234047,1.0,[9.52498979e+01 4.53861326e-02],31.038367346938774,22.27469387755102
Monaco,NOR,1,C1,Exponential,0.1495730314484111,0.9785931153203732,0.6153846153846154,[1.03039556e+02 7.18879849e-03],31.038367346938774,22.27469387755102
Monaco,NOR,3,C2,Linear (fallback),1.9973342222222286,0.7959900162261399,1.3333333333333333,"[np.float64(-3.4189999999999965), np.float64(88.26266666666666)]",31.038367346938774,22.27469387755102
Monaco,NOR,7,C3,Exponential with Asymptote,0.4397641537045313,0.614104782051828,1.3333333333333333,[83.64996942  1.         75.55928667],31.038367346938774,22.27469387755102
Monaco,HAM,1,C1,Double Exponential,0.3183368780031759,0.9721036495904094,0.8333333333333334,[1.14846455e+02 1.00000000e+00 7.10118047e-03 9.90584835e-02],31.038367346938774,22.27469387755102
Monaco,HAM,3,C2,Linear (fallback),2.0408733888888935,0.8302510639840239,1.3333333333333333,"[np.float64(-3.869500000000002), np.float64(88.71583333333334)]",31.038367346938774,22.27469387755102
Monaco,MSC,2,C1,Exponential,0.721959099051484,0.8460662866079358,1.0,[1.01826712e+02 5.86027143e-03],31.038367346938774,22.27469387755102
Monaco,VET,1,C1,Exponential,44.01395943267933,0.7725700249303499,1.0,[1.29746185e+02 9.96666862e-02],31.038367346938774,22.27469387755102
Monaco,VET,2,C1,Exponential,4.599288130560882,0.7682615187593742,0.5,[1.01827677e+02 8.85138026e-03],31.038367346938774,22.27469387755102
Monaco,SAI,1,C1,Double Exponential,0.29490275126863363,0.9778533660907508,0.5555555555555556,[1.08587300e+02 5.65603646e-01 5.32976979e-03 7.82997530e-02],31.038367346938774,22.27469387755102
Monaco,SAI,2,C1,Exponential with Asymptote,0.6782345183547928,0.9623418388113694,1.2,[94.35490531  0.43477294 80.25162523],31.038367346938774,22.27469387755102
Monaco,LAT,1,C3,Exponential with Asymptote,0.29031089025468715,0.9625249679129959,1.1428571428571428,[108.22430282   0.22995457  94.4753635 ],31.038367346938774,22.27469387755102
Monaco,LAT,2,C3,Exponential with Asymptote,0.045952195724127176,0.977920447706217,0.75,[97.45015956  0.54738676 92.98523236],31.038367346938774,22.27469387755102
Monaco,LAT,3,C3,Exponential,2.1119874798554923,0.8985206089136533,1.6,[1.00788019e+02 3.22838024e-02],31.038367346938774,22.27469387755102
Monaco,RUS,1,C1,Double Exponential,0.08755693647492627,0.9939363864930435,0.7777777777777778,[1.15498016e+02 1.00000000e+00 5.97748298e-03 1.16190938e-01],31.038367346938774,22.27469387755102
Monaco,RUS,2,C1,Exponential,3.3856256943618046,0.7964762478501417,1.0,[9.01051748e+01 3.84921689e-02],31.038367346938774,22.27469387755102
Monaco,BOT,1,C1,Double Exponential,0.169562599777547,0.9908760123636821,0.75,[1.16699785e+02 7.62770699e-01 6.50148906e-03 1.08091161e-01],31.038367346938774,22.27469387755102
Monaco,BOT,2,C1,Exponential with Asymptote,0.23333758003548008,0.9861880850229745,1.2,[95.74681699  0.69401355 83.77873471],31.038367346938774,22.27469387755102
Azerbaijan,VER,3,C4,Exponential with Asymptote,1.2774483470834441,0.48783235219752674,0.5,[1.07686620e+02 3.04999074e-02 1.24834600e+02],47.14968944099379,25.435403726708078
Azerbaijan,VER,4,C3,Exponential with Asymptote,0.021612342618846706,0.6903376075869828,1.0,[106.90543291   1.         107.67995433],47.14968944099379,25.435403726708078
Azerbaijan,GAS,1,C4,Exponential with Asymptote,0.02510090854578257,0.10300810775522229,1.4285714285714286,[1.10088451e+02 2.39191976e-03 1.21371800e+02],47.14968944099379,25.435403726708078
Azerbaijan,GAS,3,C3,Exponential,0.3217088461088182,0.4347492646831945,0.18181818181818182,[1.10736596e+02 7.12377763e-04],47.14968944099379,25.435403726708078
Azerbaijan,PER,1,C4,Exponential with Asymptote,0.004464901254438701,0.8971738279585185,1.4285714285714286,[1.08238813e+02 8.82984815e-03 1.19706400e+02],47.14968944099379,25.435403726708078
Azerbaijan,PER,3,C4,Exponential with Asymptote,1.4553238860290483,0.7229520395464645,0.6666666666666666,[1.07541654e+02 6.90425960e-02 1.26493400e+02],47.14968944099379,25.435403726708078
Azerbaijan,PER,4,C3,Exponential with Asymptote,0.04289952117812831,0.48628764504982536,0.8571428571428571,[107.44897434   0.30507995 108.12514777],47.14968944099379,25.435403726708078
Azerbaijan,ALO,1,C4,Exponential with Asymptote,0.011054125819945965,0.9169597684330707,1.1428571428571428,[111.66729737   1.         110.63360111],47.14968944099379,25.435403726708078
Azerbaijan,ALO,2,C4,Exponential with Asymptote,10.52425787306324,0.7157276968325947,0.4444444444444444,[127.04298518   1.         110.56707978],47.14968944099379,25.435403726708078
Azerbaijan,ALO,3,C3,Exponential with Asymptote,0.03901820346340875,0.5637225989793015,1.3846153846153846,[110.1316018    0.43765769 109.36191216],47.14968944099379,25.435403726708078
Azerbaijan,STR,1,C3,Exponential with Asymptote,0.057747064555875874,0.8954404600477484,0.8571428571428571,[113.64266972   0.49305274 111.43346551],47.14968944099379,25.435403726708078
Azerbaijan,STR,2,C3,Linear (fallback),0.20634871320406536,0.07298063086710571,1.0526315789473684,"[np.float64(-0.023270175438596455), np.float64(111.25149122807018)]",47.14968944099379,25.435403726708078
Azerbaijan,MAG,1,C4,Exponential with Asymptote,0.010998790944640499,0.9263147016706129,0.8571428571428571,[112.17333616   1.         111.07316259],47.14968944099379,25.435403726708078
Azerbaijan,TSU,1,C4,Exponential with Asymptote,0.06878858333793553,0.4868908659028961,1.1428571428571428,[111.18523117   1.         110.42932306],47.14968944099379,25.435403726708078
Azerbaijan,TSU,3,C3,Exponential with Asymptote,0.10855433548583222,0.5180058600178576,0.5714285714285714,[1.10567386e+02 2.32619129e-03 8.73944000e+01],47.14968944099379,25.435403726708078
Azerbaijan,TSU,5,C5,Exponential with Asymptote,0.07301855507304093,0.2880090226990374,0.4,[1.07560986e+02 4.53747211e-03 1.19386300e+02],47.14968944099379,25.435403726708078
Azerbaijan,ALB,3,C3,Exponential with Asymptote,0.11260949569536557,0.3544325881552307,0.7777777777777778,[1.10029723e+02 3.97803384e-03 1.22463000e+02],47.14968944099379,25.435403726708078
Azerbaijan,ZHO,1,C4,Exponential with Asymptote,0.08418132532866647,0.7024003333566646,0.8571428571428571,[112.32708126   0.6119197  110.9681105 ],47.14968944099379,25.435403726708078
Azerbaijan,ZHO,3,C3,Exponential with Asymptote,0.24819790946209566,0.35913019505154453,0.6666666666666666,[108.83571282   0.81160214 110.14336392],47.14968944099379,25.435403726708078
Azerbaijan,RIC,1,C3,Exponential with Asymptote,0.05577876061060673,0.57336489958976,0.5714285714285714,[111.6681624    1.         110.85809423],47.14968944099379,25.435403726708078
Azerbaijan,RIC,2,C3,Linear (fallback),0.2780173929983045,0.09995386467760226,0.7272727272727273,"[np.float64(-0.027696216826651503), np.float64(110.79623376623373)]",47.14968944099379,25.435403726708078
Azerbaijan,OCO,1,C3,Exponential with Asymptote,0.00073776456446669,0.9946363660608928,0.8571428571428571,[112.12632418   0.55751559 110.98592213],47.14968944099379,25.435403726708078
Azerbaijan,OCO,2,C3,Linear (fallback),0.17147047928751213,0.054882218704540686,1.0909090909090908,"[np.float64(-0.015728402032750124), np.float64(111.1541038961039)]",47.14968944099379,25.435403726708078
Azerbaijan,NOR,1,C4,Exponential with Asymptote,0.018941033057887628,0.9163848788692383,1.4285714285714286,[111.90881435   0.87266432 110.55418302],47.14968944099379,25.435403726708078
Azerbaijan,NOR,2,C4,Exponential with Asymptote,0.08452791816743858,0.7170474706682205,1.1111111111111112,[1.09946030e+02 1.44991869e-02 1.23215400e+02],47.14968944099379,25.435403726708078
Azerbaijan,NOR,3,C3,Exponential with Asymptote,0.028804738474620884,0.9356423118147893,1.4,[110.89818953   0.12569216 108.15943314],47.14968944099379,25.435403726708078
Azerbaijan,HAM,1,C4,Exponential with Asymptote,0.12947270946409745,0.4283011460230658,0.5714285714285714,[1.10011265e+02 1.30744671e-02 1.22270500e+02],47.14968944099379,25.435403726708078
Azerbaijan,HAM,3,C3,Exponential with Asymptote,0.033000359426484285,0.9484810402356441,0.4,[1.11381784e+02 5.87912755e-03 8.68040000e+01],47.14968944099379,25.435403726708078
Azerbaijan,MSC,1,C3,Exponential with Asymptote,0.02209312905303425,0.9372393950290315,1.1428571428571428,[113.50859544   0.7719842  111.79027058],47.14968944099379,25.435403726708078
Azerbaijan,MSC,2,C3,Exponential with Asymptote,0.06158376320030331,0.9002183849555525,0.8333333333333334,[1.09323335e+02 1.71478129e-02 1.23369400e+02],47.14968944099379,25.435403726708078
Azerbaijan,MSC,4,C3,Exponential,0.7715594896351546,0.18804230071221772,1.1428571428571428,[1.11054509e+02 1.91022451e-03],47.14968944099379,25.435403726708078
Azerbaijan,VET,4,C3,Exponential,0.1973557122170227,0.49859495902214057,0.2222222222222222,[1.10675960e+02 7.15817085e-04],47.14968944099379,25.435403726708078
Azerbaijan,LAT,2,C4,Exponential,0.04599159928419523,0.7427708055341187,1.0,[1.12224526e+02 2.91942537e-03],47.14968944099379,25.435403726708078
Azerbaijan,LAT,3,C4,Linear (fallback),4.974511072916647,0.07395531662650734,0.5,"[np.float64(0.2750833333333332), np.float64(112.25058333333334)]",47.14968944099379,25.435403726708078
Azerbaijan,LAT,6,C3,Linear (fallback),0.0003920000000000297,0.8595988538681596,1.3333333333333333,"[np.float64(0.05999999999999516), np.float64(110.14)]",47.14968944099379,25.435403726708078
Azerbaijan,RUS,1,C4,Exponential with Asymptote,0.014673324057234701,0.13073355352810256,0.8571428571428571,[109.60253607   1.         109.74152532],47.14968944099379,25.435403726708078
Azerbaijan,RUS,3,C3,Exponential with Asymptote,0.007989440651969732,0.8737247059645143,1.1578947368421053,[1.09578437e+02 1.63120955e-03 8.68872000e+01],47.14968944099379,25.435403726708078
Azerbaijan,BOT,1,C3,Exponential with Asymptote,0.0317066619128457,0.9441863253460314,0.8571428571428571,[113.32219289   0.13126174 109.29396034],47.14968944099379,25.435403726708078
Great Britain,VER,3,C3,Exponential,0.05284826644540881,0.6878660759154404,0.7692307692307693,[9.48987608e+01 9.09416531e-04],30.026108374384233,18.25320197044335
Great Britain,GAS,2,C5,Exponential with Asymptote,0.008658265817868261,0.5129194559656194,0.8,[95.77346116  1.         95.51117214],30.026108374384233,18.25320197044335
Great Britain,GAS,3,C3,Linear (fallback),0.08208310925925913,0.05466636723021734,0.8888888888888888,"[np.float64(-0.026683333333333555), np.float64(94.91473333333334)]",30.026108374384233,18.25320197044335
Great Britain,PER,2,C4,Exponential with Asymptote,0.11242867692558696,0.6128833442076158,0.4666666666666667,[9.39306010e+01 2.32177056e-03 7.38440000e+01],30.026108374384233,18.25320197044335
Great Britain,ALO,2,C3,Linear (fallback),0.03872257499999877,0.050758781720603885,1.0,"[np.float64(-0.04070000000000107), np.float64(92.61429999999999)]",30.026108374384233,18.25320197044335
Great Britain,LEC,2,C3,Exponential with Asymptote,0.037621270332248075,0.591392065081781,0.6666666666666666,[9.23289782e+01 3.56924254e-03 7.30776000e+01],30.026108374384233,18.25320197044335
Great Britain,STR,2,C3,Exponential with Asymptote,0.0646713585752178,0.794531185821437,1.0,[9.53497105e+01 4.19534120e-03 7.49776000e+01],30.026108374384233,18.25320197044335
Great Britain,STR,5,C4,Exponential,0.17987113696615845,0.5942951382912999,1.0,[9.41495910e+01 1.91417374e-03],30.026108374384233,18.25320197044335
